from_source,from_bdy,from_id,from_name,to_source,to_bdy,to_id,to_name,address_count,address_percent
geoscape 202202,locality,loc00d819116c02,WEST BUSSELTON,geoscape 202202,lga,lgaef496d06ef50,Busselton,5380,100
geoscape 202202,locality,loc00ded3fc66d0,DOLPHIN POINT,geoscape 202202,lga,lga641dd61419d6,Shoalhaven,373,100
geoscape 202202,locality,loc00dfefe6aadb,KUNUNURRA,geoscape 202202,lga,lgae219685f904a,Wyndham-East Kimberley,3406,100
geoscape 202202,locality,loc00e2f99154ca,WENTWORTH POINT,geoscape 202202,lga,lga5971dfaf3433,Parramatta,7525,100
geoscape 202202,locality,loc00e6e39d335b,SAILORS FALLS,geoscape 202202,lga,lga90413c6e7ea0,Hepburn,66,100
geoscape 202202,locality,loc00ea79a8a5f6,WINNAMBOOL,geoscape 202202,lga,lga2f887f3655b9,Swan Hill,13,100
geoscape 202202,locality,loc00ed289410c1,O'HALLORAN HILL,geoscape 202202,lga,lga16d82bd5306a,Onkaparinga,1174,84.82658959537572
geoscape 202202,locality,loc00ed289410c1,O'HALLORAN HILL,geoscape 202202,lga,lga99e9c6a53cea,Marion,210,15.173410404624278
geoscape 202202,locality,loc00edea490164,NORTH BALGOWLAH,geoscape 202202,lga,lga4ab258f19347,Northern Beaches,1287,100
geoscape 202202,locality,loc00f0949ea0ad,SUNBURY,geoscape 202202,lga,lga3476c1d9fd7f,Hume,19662,100
geoscape 202202,locality,loc00f17fd098b9,NERRENA,geoscape 202202,lga,lga5c66b4f8531c,South Gippsland,165,100
geoscape 202202,locality,loc00f5e8d13dec,FRANKLYN,geoscape 202202,lga,lga608f6aae1412,Goyder,23,100
geoscape 202202,locality,loc00f9bddd442c,ALBERTA,geoscape 202202,lga,lga1d7e7742dd9a,Banana,52,100
geoscape 202202,locality,loc00f9bf6d3434,LITTLE JILLIBY,geoscape 202202,lga,lga1bf4b9703dd4,Central Coast,40,100
geoscape 202202,locality,loc0105ed6bf8c5,PINE MOUNTAIN,geoscape 202202,lga,lgafd22606d6b20,Ipswich,733,100
geoscape 202202,locality,loc010b8605633b,PHEASANT CREEK,geoscape 202202,lga,lga1d7e7742dd9a,Banana,98,100
geoscape 202202,locality,loc0112542b2295,MARSHALL MOUNT,geoscape 202202,lga,lga0cd900c07cca,Wollongong,76,100
geoscape 202202,locality,loc0115c25c528c,NATIMUK,geoscape 202202,lga,lgaa9c96a55e122,Horsham,350,100
geoscape 202202,locality,loc01161b908add,KILGRA,geoscape 202202,lga,lga142c33281bd2,Kyogle,35,100
geoscape 202202,locality,loc0125be3ace60,SOUTH LAUNCESTON,geoscape 202202,lga,lgaf11c4f3e9ae0,Launceston City,3094,100
geoscape 202202,locality,loc012bcda91df4,SHOAL BAY,geoscape 202202,lga,lga10f7407af335,Litchfield,7,100
geoscape 202202,locality,loc0130f7b73580,SWANBOURNE,geoscape 202202,lga,lgad293701a4487,Nedlands,987,50.981404958677686
geoscape 202202,locality,loc0130f7b73580,SWANBOURNE,geoscape 202202,lga,lga19a8033e8309,Claremont,949,49.018595041322314
geoscape 202202,locality,loc01321d0654f6,PHILLIP BAY,geoscape 202202,lga,lga09dd4fbbc477,Randwick,306,100
geoscape 202202,locality,loc0135f55f5b30,WHEENY CREEK,geoscape 202202,lga,lga88366278284a,Hawkesbury,66,100
geoscape 202202,locality,loc013b7af36a79,GOODOOGA,geoscape 202202,lga,lga744f59098827,Brewarrina,228,100
geoscape 202202,locality,loc01406c326fdf,RABY,geoscape 202202,lga,lgae1e88444b382,Campbelltown,2147,100
geoscape 202202,locality,loc0141dfbad4c8,POOWONG NORTH,geoscape 202202,lga,lga5c66b4f8531c,South Gippsland,85,93.4065934065934
geoscape 202202,locality,loc0141dfbad4c8,POOWONG NORTH,geoscape 202202,lga,lga77d96c3addfd,Baw Baw,6,6.593406593406594
geoscape 202202,locality,loc0142a7e8b558,TANNUM SANDS,geoscape 202202,lga,lgaf45ca84fe363,Gladstone,2697,100
geoscape 202202,locality,loc0142d0700e9e,DALYSFORD,geoscape 202202,lga,lga68f11a29b468,Bundaberg,97,100
geoscape 202202,locality,loc014436e29be5,PELICAN WATERS,geoscape 202202,lga,lgaa9ec4359b5d6,Sunshine Coast,3813,100
geoscape 202202,locality,loc0145836a53ce,GREENWITH,geoscape 202202,lga,lgacc6a33b87371,Tea Tree Gully,4139,99.61492178098676
geoscape 202202,locality,loc0145836a53ce,GREENWITH,geoscape 202202,lga,lga19ee0d725d8c,Salisbury,16,0.385078219013237
geoscape 202202,locality,loc0146d9a23de1,TUSMORE,geoscape 202202,lga,lga2eb524438c47,Burnside,726,100
geoscape 202202,locality,loc01478eda4021,BRAYBROOK,geoscape 202202,lga,lgaf76bb579e827,Brimbank,1,0.01795654516071108
geoscape 202202,locality,loc01478eda4021,BRAYBROOK,geoscape 202202,lga,lga2513fbdd7033,Maribyrnong,5568,99.98204345483929
geoscape 202202,locality,loc01534aad5e22,NULKABA,geoscape 202202,lga,lga81c3e6b6c380,Cessnock,374,100
geoscape 202202,locality,loc0156508b3afe,NURRABIEL,geoscape 202202,lga,lgaa9c96a55e122,Horsham,31,100
geoscape 202202,locality,loc01594a43adfa,OB FLAT,geoscape 202202,lga,lga8bb4dae910ad,Grant,227,73.9413680781759
geoscape 202202,locality,loc01594a43adfa,OB FLAT,geoscape 202202,lga,lgab4b3f2fe7f57,Mount Gambier,80,26.058631921824105
geoscape 202202,locality,loc01636b23f63e,CAPE WOOLAMAI,geoscape 202202,lga,lgaac2e88625ea2,Bass Coast,2021,100
geoscape 202202,locality,loc016450e38416,ELIZABETH PARK,geoscape 202202,lga,lga39b8f2c918bf,Playford,2025,100
geoscape 202202,locality,loc01686b129937,TRAYNORS LAGOON,geoscape 202202,lga,lga8751f70e5df3,Northern Grampians,22,100
geoscape 202202,locality,loc01699d7adbaa,BIRREGURRA,geoscape 202202,lga,lgaeb9321b0357b,Surf Coast,24,3.35195530726257
geoscape 202202,locality,loc01699d7adbaa,BIRREGURRA,geoscape 202202,lga,lgaa40be6b352b7,Colac Otway,692,96.64804469273743
geoscape 202202,locality,loc016ebd9a05d4,ROZELLE,geoscape 202202,lga,lgaa5101cb3dc0e,Inner West,5494,99.43891402714932
geoscape 202202,locality,loc016ebd9a05d4,ROZELLE,geoscape 202202,lga,lga9b1c2432d8c0,Unincorporated - Sydney Harbour Area,31,0.5610859728506787
geoscape 202202,locality,loc016f1437298f,MERBEIN WEST,geoscape 202202,lga,lgaee4000c6a5c1,Mildura,110,100
geoscape 202202,locality,loc01730ee7c76d,WIRRAMINNA,geoscape 202202,lga,lgaf5a773172c52,PUA,7,100
geoscape 202202,locality,loc017383c3aae9,BYELLEE,geoscape 202202,lga,lgaf45ca84fe363,Gladstone,23,100
geoscape 202202,locality,loc0176e11efd18,MUNDIC CREEK,geoscape 202202,lga,lgaf56cee514c44,Renmark Paringa,38,100
geoscape 202202,locality,loc017cd395ee62,MOUNT ADRAH,geoscape 202202,lga,lga84c5e8170895,Snowy Valleys,3,9.67741935483871
geoscape 202202,locality,loc017cd395ee62,MOUNT ADRAH,geoscape 202202,lga,lgaba86e982b581,Cootamundra-Gundagai Regional,28,90.32258064516128
geoscape 202202,locality,loc017db1055fd4,HILLCREST,geoscape 202202,lga,lga3fe8017e2eff,Port Adelaide Enfield,1720,100
geoscape 202202,locality,loc01962d7ff7d0,COOROO LANDS,geoscape 202202,lga,lgae1728aa315f4,Cassowary Coast,5,100
geoscape 202202,locality,loc01a2358e6e1d,GRASSTREE HILL,geoscape 202202,lga,lgaae8336fce317,Clarence City,58,100
geoscape 202202,locality,loc01b0a5377805,MONKEY MIA,geoscape 202202,lga,lgac92c57e776fe,Shark Bay,5,100
geoscape 202202,locality,loc01b2571bfe68,KINGSHOLME,geoscape 202202,lga,lgaaeff9c47295f,Gold Coast,368,100
geoscape 202202,locality,loc01b82ad09716,WULKURAKA,geoscape 202202,lga,lgafd22606d6b20,Ipswich,690,100
geoscape 202202,locality,loc01b8f1fc4dd2,WARRILL VIEW,geoscape 202202,lga,lga659897202954,Scenic Rim,169,100
geoscape 202202,locality,loc01baf6f9880e,EAST LYNNE,geoscape 202202,lga,lga3d4e330d3d14,Eurobodalla,23,34.84848484848485
geoscape 202202,locality,loc01baf6f9880e,EAST LYNNE,geoscape 202202,lga,lga641dd61419d6,Shoalhaven,43,65.15151515151516
geoscape 202202,locality,loc01c2784fcea2,WILLIAMSTOWN NORTH,geoscape 202202,lga,lga224186279c28,Hobsons Bay,1874,100
geoscape 202202,locality,loc01cdfccda0db,REDMOND WEST,geoscape 202202,lga,lga379ed169b677,Albany,50,100
geoscape 202202,locality,loc01d3e214d4c8,COW FLAT,geoscape 202202,lga,lga098f9fe7f215,Bathurst Regional,34,100
geoscape 202202,locality,loc01d47ed99928,ANGOURIE,geoscape 202202,lga,lgaee0b3901a073,Clarence Valley,193,100
geoscape 202202,locality,loc01d74ac3c49f,DUNS CREEK,geoscape 202202,lga,lga54c309a48d69,Port Stephens,294,100
geoscape 202202,locality,loc01d9547b8c7c,FITZGERALD BAY,geoscape 202202,lga,lgacddbacde759d,Whyalla,26,100
geoscape 202202,locality,loc01e74fe4bba0,WESTERN JUNCTION,geoscape 202202,lga,lgabc6e4e7e1d00,Northern Midlands,210,100
geoscape 202202,locality,loc01ebfaaed97d,BULGA,geoscape 202202,lga,lgaec6b5514c536,Singleton,194,100
geoscape 202202,locality,loc01eca9f757f9,POMONA,geoscape 202202,lga,lga9a3fb907d43d,Noosa,1615,100
geoscape 202202,locality,loc01ee6d4bc0ce,OSBORNE PARK,geoscape 202202,lga,lga11926c8a5e34,Vincent,11,0.1762255687279718
geoscape 202202,locality,loc01ee6d4bc0ce,OSBORNE PARK,geoscape 202202,lga,lga86925da5ab9b,Stirling,6231,99.82377443127203
geoscape 202202,locality,loc01effe413378,ALSTONVILLE,geoscape 202202,lga,lgacd5e92fad2d8,Ballina,3621,100
geoscape 202202,locality,loc01f1ecd246a0,FRIENDLY BEACHES,geoscape 202202,lga,lgac7699d4a3a85,Glamorgan-Spring Bay,11,100
geoscape 202202,locality,loc01f29e612a27,COWCOWING,geoscape 202202,lga,lgabe5c786d119f,Wyalkatchem,13,100
geoscape 202202,locality,loc01f4aeb5ece3,ROYSTON,geoscape 202202,lga,lga26ad1fbc8d11,Somerset,162,100
geoscape 202202,locality,loc01f59701d602,WHIPSTICK,geoscape 202202,lga,lga575ae7e97596,Greater Bendigo,13,100
geoscape 202202,locality,loc01f8a17a4026,PEEP HILL,geoscape 202202,lga,lga608f6aae1412,Goyder,29,100
geoscape 202202,locality,loc01fcd5e2fb04,WALLALOO,geoscape 202202,lga,lga8751f70e5df3,Northern Grampians,9,100
geoscape 202202,locality,loc0202c85ee584,MOUNT CROSBY,geoscape 202202,lga,lgaf711db11e308,Brisbane,769,100
geoscape 202202,locality,loc0203d6d85b27,WYNN VALE,geoscape 202202,lga,lgacc6a33b87371,Tea Tree Gully,3541,100
geoscape 202202,locality,loc020460c91572,BETHEL,geoscape 202202,lga,lga987936deba94,Light,97,100
geoscape 202202,locality,loc02096b320298,PINELANDS,geoscape 202202,lga,lga59db913dcc12,Toowoomba,76,100
geoscape 202202,locality,loc0213edea47bf,NULLAWIL,geoscape 202202,lga,lga0ddc15fef4c5,Buloke,94,100
geoscape 202202,locality,loc02143e7526bf,BAHGALLAH,geoscape 202202,lga,lga26260a89bb1b,Glenelg,40,100
geoscape 202202,locality,loc0215de94ef9e,YANDOIT,geoscape 202202,lga,lga90413c6e7ea0,Hepburn,162,100
geoscape 202202,locality,loc0218d151eee9,ALEXANDER HEIGHTS,geoscape 202202,lga,lga68ed6b749934,Wanneroo,2978,100
geoscape 202202,locality,loc02199e927f06,TINAMBA,geoscape 202202,lga,lga4d167b5c075b,Wellington,381,100
geoscape 202202,locality,loc022158d9dfd6,CRAIGNISH,geoscape 202202,lga,lga6af8f571f4ac,Fraser Coast,1239,100
geoscape 202202,locality,loc0222a44698a9,WOODCHESTER,geoscape 202202,lga,lga99dcfd338775,Alexandrina,143,100
geoscape 202202,locality,loc0229ddbbd5cd,CAPEEN CREEK,geoscape 202202,lga,lga142c33281bd2,Kyogle,6,100
geoscape 202202,locality,loc022f04ec5fa7,SILKWOOD,geoscape 202202,lga,lgae1728aa315f4,Cassowary Coast,428,100
geoscape 202202,locality,loc0230d351bb60,ONSLOW,geoscape 202202,lga,lga229c15cd02b0,Ashburton,855,100
geoscape 202202,locality,loc02314b4062ce,LESLIE,geoscape 202202,lga,lga4200d998f24c,Southern Downs,16,100
geoscape 202202,locality,loc0232dd12ac46,WANDSWORTH,geoscape 202202,lga,lgaeff98a987ea8,Inverell,19,29.6875
geoscape 202202,locality,loc0232dd12ac46,WANDSWORTH,geoscape 202202,lga,lga18e5bcb45b78,Armidale Regional,45,70.3125
geoscape 202202,locality,loc02343f0beeb1,DOOLANDELLA,geoscape 202202,lga,lgaf711db11e308,Brisbane,2789,100
geoscape 202202,locality,loc023bd7cfefbb,CHRISTMAS HILLS,geoscape 202202,lga,lga501d6d4da5d2,Circular Head,64,100
geoscape 202202,locality,loc023cc4f21baa,FORSTER,geoscape 202202,lga,lga2e987509b39d,Mid-Coast,11991,100
geoscape 202202,locality,loc023d92887e08,MAIDENHEAD,geoscape 202202,lga,lgad6bfe80090c5,Goondiwindi,21,100
geoscape 202202,locality,loc02406a3fcbc9,GLENFIELD,geoscape 202202,lga,lga11ee462056ba,Liverpool,15,0.38639876352395675
geoscape 202202,locality,loc02406a3fcbc9,GLENFIELD,geoscape 202202,lga,lgae1e88444b382,Campbelltown,3867,99.61360123647604
geoscape 202202,locality,loc0244edb29dea,GRE GRE,geoscape 202202,lga,lga8751f70e5df3,Northern Grampians,8,100
geoscape 202202,locality,loc02464fdc35c1,BAMBAROO,geoscape 202202,lga,lgaf33b3dd90e12,Hinchinbrook,155,100
geoscape 202202,locality,loc0246752b9952,ARALUEN,geoscape 202202,lga,lga8fa0b5da0f3d,Alice Springs,1200,100
geoscape 202202,locality,loc02490589c681,ROUCHEL,geoscape 202202,lga,lga6878096e3730,Upper Hunter,87,100
geoscape 202202,locality,loc024ee609be60,SPALFORD,geoscape 202202,lga,lgab848eee26cd6,Central Coast,27,100
geoscape 202202,locality,loc024f6af2bb5d,DOBIES BIGHT,geoscape 202202,lga,lgaf047d6867b53,Richmond Valley,44,70.96774193548387
geoscape 202202,locality,loc024f6af2bb5d,DOBIES BIGHT,geoscape 202202,lga,lga142c33281bd2,Kyogle,18,29.03225806451613
geoscape 202202,locality,loc025c42fd6114,DRUMMOND NORTH,geoscape 202202,lga,lga0eac1885ea16,Mount Alexander,3,1.875
geoscape 202202,locality,loc025c42fd6114,DRUMMOND NORTH,geoscape 202202,lga,lga90413c6e7ea0,Hepburn,157,98.125
geoscape 202202,locality,loc025dead673cc,PARKDALE,geoscape 202202,lga,lga691f580f3258,Kingston,6296,100
geoscape 202202,locality,loc02634b305072,MALLOWA,geoscape 202202,lga,lga3c104304a892,Moree Plains,44,100
geoscape 202202,locality,loc026581c7d572,MUNGLINUP,geoscape 202202,lga,lgaa8d0362bfeb5,Ravensthorpe,209,100
geoscape 202202,locality,loc026adfdc5bdf,HORSNELL GULLY,geoscape 202202,lga,lgacbedc6edfda0,Adelaide Hills,21,100
geoscape 202202,locality,loc026de7bbb515,TOGARI,geoscape 202202,lga,lga501d6d4da5d2,Circular Head,62,100
geoscape 202202,locality,loc026e47177cdd,RUBY,geoscape 202202,lga,lga5c66b4f8531c,South Gippsland,93,100
geoscape 202202,locality,loc0271834975a2,TUMMAVILLE,geoscape 202202,lga,lga59db913dcc12,Toowoomba,99,100
geoscape 202202,locality,loc027d57011fb6,STAFFORD HEIGHTS,geoscape 202202,lga,lgaf711db11e308,Brisbane,3019,100
geoscape 202202,locality,loc027f19ecb72a,BROUGHTON RIVER VALLEY,geoscape 202202,lga,lgae7a122b2d3e4,Northern Areas,17,100
geoscape 202202,locality,loc0284ba026daa,MANTON,geoscape 202202,lga,lga80114cd78624,Yass Valley,206,100
geoscape 202202,locality,loc0284ee42ab55,IMANPA,geoscape 202202,lga,lgacea61e3f056e,MacDonnell,67,100
geoscape 202202,locality,loc028d9f6b0760,FORTITUDE VALLEY,geoscape 202202,lga,lgaf711db11e308,Brisbane,12075,100
geoscape 202202,locality,loc028fa152b305,COLEBROOK,geoscape 202202,lga,lgaaa6eb4f52653,Southern Midlands,280,100
geoscape 202202,locality,loc02944f391125,PRIMROSE VALLEY,geoscape 202202,lga,lga2f576c5dcf45,Queanbeyan-Palerang Regional,76,100
geoscape 202202,locality,loc0297eb9fdb05,TAMBOON,geoscape 202202,lga,lga72904b64c519,East Gippsland,28,100
geoscape 202202,locality,loc0298c71527e7,NARWEE,geoscape 202202,lga,lga2e3aa047bd58,Georges River,814,29.838709677419356
geoscape 202202,locality,loc0298c71527e7,NARWEE,geoscape 202202,lga,lgacf41226610f4,Canterbury-Bankstown,1914,70.16129032258065
geoscape 202202,locality,loc02a0328ba570,TUMBARUMBA,geoscape 202202,lga,lga84c5e8170895,Snowy Valleys,1304,100
geoscape 202202,locality,loc02a204b20053,COOLAH,geoscape 202202,lga,lga810ab3c44f0d,Warrumbungle,1000,100
geoscape 202202,locality,loc02a3553c9bdf,RINGTAIL CREEK,geoscape 202202,lga,lga9a3fb907d43d,Noosa,140,100
geoscape 202202,locality,loc02a3a330fe2f,INDENTED HEAD,geoscape 202202,lga,lga227fb535494c,Greater Geelong,1602,100
geoscape 202202,locality,loc02a508205e25,ONGERUP,geoscape 202202,lga,lgaf72648a14c99,Gnowangerup,119,100
geoscape 202202,locality,loc02a64afeffdd,MONTARRA,geoscape 202202,lga,lga99dcfd338775,Alexandrina,12,100
geoscape 202202,locality,loc02aa2a91f51a,LACHLAN,geoscape 202202,lga,lga5c99cd452105,Derwent Valley,440,100
geoscape 202202,locality,loc02aee4626a98,BIG DESERT,geoscape 202202,lga,lgaee4000c6a5c1,Mildura,2,50
geoscape 202202,locality,loc02aee4626a98,BIG DESERT,geoscape 202202,lga,lga82035025d67f,West Wimmera,2,50
geoscape 202202,locality,loc02af34d535ba,SANDY GROVE,geoscape 202202,lga,lga58e5a61add88,Kingston,106,100
geoscape 202202,locality,loc02b398437eb5,KELLY,geoscape 202202,lga,lgad7c8302d7c99,Kimba,82,100
geoscape 202202,locality,loc02b6eecf276b,MANGROVE MOUNTAIN,geoscape 202202,lga,lga1bf4b9703dd4,Central Coast,329,100
geoscape 202202,locality,loc02b6f951e9b4,WINMALEE,geoscape 202202,lga,lgaa70ee11ecfe2,Blue Mountains,2571,100
geoscape 202202,locality,loc02bcd12a7e36,MINNIE DOWNS,geoscape 202202,lga,lga3629c1181a86,Blackall Tambo,13,100
geoscape 202202,locality,loc02bf16416894,BALLDALE,geoscape 202202,lga,lgadaad9912738b,Greater Hume,23,20.175438596491226
geoscape 202202,locality,loc02bf16416894,BALLDALE,geoscape 202202,lga,lgaf98b58f75ce9,Federation,91,79.82456140350878
geoscape 202202,locality,loc02c11272d158,BOONARGA,geoscape 202202,lga,lga1be86b7b4de2,Western Downs,42,100
geoscape 202202,locality,loc02c44cfe1198,WILLANGIE,geoscape 202202,lga,lga0ddc15fef4c5,Buloke,18,100
geoscape 202202,locality,loc02cbee2b57e4,WOMBAT CREEK,geoscape 202202,lga,lga72904b64c519,East Gippsland,24,100
geoscape 202202,locality,loc02cd82a23e13,BENCUBBIN,geoscape 202202,lga,lgaadaba7b8188b,Mount Marshall,307,100
geoscape 202202,locality,loc02cd9dda073a,JULIA CREEK,geoscape 202202,lga,lgadd0bee3ae7c9,McKinlay,652,100
geoscape 202202,locality,loc02d1b61fc1fb,HANGING ROCK,geoscape 202202,lga,lgaeea486bb6672,Tamworth Regional,92,100
geoscape 202202,locality,loc02d205ec3a0a,BANKSIA PENINSULA,geoscape 202202,lga,lga72904b64c519,East Gippsland,48,100
geoscape 202202,locality,loc02d2b3a1beb9,DALIAK,geoscape 202202,lga,lgaf1c36d3484fb,York,64,100
geoscape 202202,locality,loc02d3b1ae56e0,MORAYFIELD,geoscape 202202,lga,lga4596f3dd38b9,Moreton Bay,12159,100
geoscape 202202,locality,loc02d3c319cfb8,BIRCHIP WEST,geoscape 202202,lga,lga0ddc15fef4c5,Buloke,6,100
geoscape 202202,locality,loc02d770aa4145,WHEELER HEIGHTS,geoscape 202202,lga,lga4ab258f19347,Northern Beaches,1102,100
geoscape 202202,locality,loc02e140b5f3c4,BOWELLING,geoscape 202202,lga,lgaa3e251e1feba,West Arthur,79,100
geoscape 202202,locality,loc02f8086590a8,LEMON TREE PASSAGE,geoscape 202202,lga,lga54c309a48d69,Port Stephens,1706,100
geoscape 202202,locality,loc02f9b5625847,MOUNT BENSON,geoscape 202202,lga,lga5f7f458702ae,Robe,217,100
geoscape 202202,locality,loc0300e2fe9873,PALMVALE,geoscape 202202,lga,lgac030388b8cd2,Tweed,40,100
geoscape 202202,locality,loc0301dded3c82,BROOKSTEAD,geoscape 202202,lga,lga59db913dcc12,Toowoomba,202,100
geoscape 202202,locality,loc0303208760a2,GARAH,geoscape 202202,lga,lga3c104304a892,Moree Plains,219,100
geoscape 202202,locality,loc0308bef210d1,SEACLIFF,geoscape 202202,lga,lgaed9e730476c1,Holdfast Bay,1183,100
geoscape 202202,locality,loc031103f26b51,MARYSVILLE,geoscape 202202,lga,lga50b444648c7f,Lake Mountain Alpine Resort (Uninc),1,0.14992503748125938
geoscape 202202,locality,loc031103f26b51,MARYSVILLE,geoscape 202202,lga,lgaa2fb93819c9e,Murrindindi,666,99.85007496251875
geoscape 202202,locality,loc0317295e415d,IPSWICH,geoscape 202202,lga,lgafd22606d6b20,Ipswich,2643,100
geoscape 202202,locality,loc031ff1af63b8,BELMONT NORTH,geoscape 202202,lga,lgac07fca595aa9,Lake Macquarie,2743,100
geoscape 202202,locality,loc0321447e4aa4,MOWBRAY PARK,geoscape 202202,lga,lga6ea491feb08f,Wollondilly,35,100
geoscape 202202,locality,loc03242085d694,DEVILS CREEK,geoscape 202202,lga,lga1d9cab11a368,Greater Geraldton,25,100
geoscape 202202,locality,loc032bb02c6356,EVELYN DOWNS,geoscape 202202,lga,lgaf5a773172c52,PUA,2,100
geoscape 202202,locality,loc032f977eba0b,MCMINNS LAGOON,geoscape 202202,lga,lga10f7407af335,Litchfield,292,100
geoscape 202202,locality,loc0332aa9e001b,KELSO,geoscape 202202,lga,lga098f9fe7f215,Bathurst Regional,5139,100
geoscape 202202,locality,loc033ee6bfab9d,MERRYLANDS,geoscape 202202,lga,lga5c7223f40d56,Cumberland,13638,100
geoscape 202202,locality,loc03401076c33f,TOORADIN,geoscape 202202,lga,lga891e1f62b45e,Casey,883,98.76957494407159
geoscape 202202,locality,loc03401076c33f,TOORADIN,geoscape 202202,lga,lgac69cfd288672,Cardinia,11,1.2304250559284116
geoscape 202202,locality,loc0340578e764c,CAROLE PARK,geoscape 202202,lga,lgafd22606d6b20,Ipswich,281,100
geoscape 202202,locality,loc034408f7b756,WYUNA EAST,geoscape 202202,lga,lgaf4d7671cd990,Campaspe,48,100
geoscape 202202,locality,loc034534b0dc95,BENARKIN NORTH,geoscape 202202,lga,lga242fb40d92ce,South Burnett,248,100
geoscape 202202,locality,loc0346991977a3,POMPAPIEL,geoscape 202202,lga,lga0061bf039442,Loddon,32,100
geoscape 202202,locality,loc0346c75745ff,ALEXANDRA BRIDGE,geoscape 202202,lga,lga414bd8064616,Augusta Margaret River,15,100
geoscape 202202,locality,loc034903582ddc,MASSIE,geoscape 202202,lga,lga4200d998f24c,Southern Downs,96,100
geoscape 202202,locality,loc034fc9801522,PUNSAND,geoscape 202202,lga,lga6ddd68314b4a,Torres,5,100
geoscape 202202,locality,loc0353ed1ac08c,LINDEN,geoscape 202202,lga,lga64a4ed31c67d,Paroo,24,100
geoscape 202202,locality,loc035b2812d718,ALECTOWN,geoscape 202202,lga,lga34a3bdace333,Parkes,105,100
geoscape 202202,locality,loc03635d048556,KOOLYANOBBING,geoscape 202202,lga,lgaa7c2ec1d9c04,Yilgarn,130,100
geoscape 202202,locality,loc0370f0f03abb,VALE OF CLWYDD,geoscape 202202,lga,lgaf5ba98e26208,Lithgow,340,100
geoscape 202202,locality,loc037f04bcb37d,CARINGBAH,geoscape 202202,lga,lgac6194db78942,Sutherland,9516,100
geoscape 202202,locality,loc037f948dcbef,BOOKOOKOORARA,geoscape 202202,lga,lga7872e04f6637,Tenterfield,16,100
geoscape 202202,locality,loc037fcbc041fa,DRUMANURE,geoscape 202202,lga,lga4e7c0f04e5f4,Moira,38,100
geoscape 202202,locality,loc038563e3fb35,IRONBANK,geoscape 202202,lga,lga16d82bd5306a,Onkaparinga,61,30.808080808080806
geoscape 202202,locality,loc038563e3fb35,IRONBANK,geoscape 202202,lga,lgacbedc6edfda0,Adelaide Hills,137,69.1919191919192
geoscape 202202,locality,loc03880f94b665,FISHING POINT,geoscape 202202,lga,lgac07fca595aa9,Lake Macquarie,543,100
geoscape 202202,locality,loc0389d45a51bc,IONA,geoscape 202202,lga,lgac69cfd288672,Cardinia,134,100
geoscape 202202,locality,loc03a0db0a39ad,NOORONG,geoscape 202202,lga,lgac281ed8b03fe,Murray River,15,100
